account_name,account_id
LidoFinance,1311617716239900673
functi0nZer0,22758405
ParallelTCG,1362289791379898370
katherineykwu,911314186365472768
j1mmyeth,961637747512389632
beaniemaxi,1351139954525696005
compoundfinance,292132128
Jihoz_Axie,1009692722976788480
peter_szilagyi,186028018
avichal,15152173
SizeChad,1259298306397745152
1inch,1137038394503114753
tropoFarmer,16273846
jillrgunter,169312819
WClementeIII,1270906326823186432
PrimordialAA,44494347
ameensol,1646685096
dabit3,17189394
IamNomad,22341856
AndrewSteinwold,894317267273560064
alive_eth,14470738
rarible,1160222700104757249
zooko,14182218
beijingdou,27553316
MonetSupply,1226309266715234305
justinaversano,3003398068
RookieXBT,2545086098
zapper_fi,1208076242366283776
Flynnjamm,777685806437785601
LooksRare,1427557319500472325
richardchen39,724450298933055497
allnick,1617226885838028800
BitcoinMagazine,361289499
janehk,849626577658822656
bryanbrinkman,18803650
egirl_capital,1312368202429628416
gabrielhaines,3159122144
cosmos,15223775
anildelphi,182119735
ViktorBunin,923275581990588418
0xQuit,2573380344
PacmanBlur,1492434155405287424
dragonfly_xyz,1173770081295200263
SushiSwap,1303577160234328066
cuysheffield,336178185
knowerofmarkets,1359201532810571779
FrankieIsLost,1399513177973350403
andrewchen,3283901
samkazemian,3265756934
FLAMINGODAO,1307002014921101313
elliotrades,948736680554409984
DCbuild3r,848628608738488321
sunnya97,143608636
okx,867617849208037377
funghibull,1367723050406268929
kmoney_69,1404603419101306881
Crypto_McKenna,948974801737134080
Tradermayne,2446024556
machibigbrother,970014782135844864
coin_artist,2319408132
hiFramework,1022221529763860481
a16zcrypto,1539681011696603137
MariaShen,27134030
Balancer,1162883382700912640
awrigh01,22955227
krugermacro,534493783
milesdeutscher,1530033576
ColdBloodShill,987343085251317760
TheSandboxGame,347831597
LomahCrypto,995500158417711104
satsdart,1259559092835815427
ceterispar1bus,68854969
gabusch,2309701
iampaulgrewal,2956378446
jon_charb,1484537340412452868
NFT_NYC,1057660949161684992
pudgypenguins,1415078650039443456
CaitlinLong_,717926102614716417
0xdoug,1423817598618292225
Azuki,1432583226707484676
AlexMasmej,956174257
DefiIgnas,831767219071754240
kukulabanze,173715519
AWice,14503129
redphonecrypto,1257128739886051330
LeonidasNFT,720831897031421952
JordanLyall,14910027
sergitosergito,1285314891029581826
hentaiavenger66,1040755321915011072
bitcoinPalmer,889455645837201409
VinnyLingham,1854401
digitalartchick,986900699366604800
basedkarbon,1249193324461916161
CirrusNFT,834123445856145408
JackNiewold,1256669514042875904
nosleepjon,1346191144934367235
lookonchain,1462727797135216641
boredGenius,3279333360
calchulus,329964821
0xDesigner,1435408360023670786
naniXBT,972557412577284096
sebaudet26,3428530816
FWBtweets,1342357104007503872
Timccopeland,953233327238021120
ShaanVP,101354595
betty_nft,1418431052704411653
justintrimble,16221965
wabdoteth,1417876510413885444
buffalu__,946428151005110272
cathsimard_,1365776766569041920
benroy__,1170153611499720704
coolcats,1395553778187718657
OGDfarmer,1362163416216055809
SpiderCrypto0x,1295766451530293249
SuiNetwork,1428872926363754497
gluk64,167801813
noah0x0,1417855110743461891
tbr90,630641976
GrantYun2,1179972064209453056
_deafbeef,1363136402284818440
oncyber,1376904088177283074
TheFlowHorse,936224248586211329
Blockanalia,1225362522
ZeMariaMacedo,254747620
cryptomanran,58487473
ianDAOs,2437938810
screentimes,1093242943127932930
defiprime,1118980463006085120
terra_money,1022028994772910086
TaikiMaeda2,1064421325186359296
joemccann,14814762
bryan_johnson,17468569
will__price,143223830
hildobby_,1346952750341480448
Banks,363811679
hunterorrell,270119330
BobLoukas,82172203
waleswoosh,1501997405755088900
wilburforce_,715698893250555905
SmallCapScience,1352089119334281216
mhonkasalo,146345384
Jakester2705,1362918850375815170
NathanHeadPhoto,2824425018
Pancakesbrah,1372325396461580292
derekedws,625257421
RealJonahBlake,962427286506045440
Evan_ss6,279828819
officer_cia,1399447726874673153
sgoldfed,915609529
DegenerateNews,1505874016761831430
Coldie,19850881
ByzGeneral,1098266607594455041
antoniogm,11582012
j0hnwang,1341287326467538945
capitalgrug,1392422281947717633
weremeow,17194296
binji_x,903437147134455810
SOLBigBrain,1424905944857722887
buchmanster,64954849
fxnction,1414330132022452231
dt_nfts,22205703
chainyoda,112509659
MacroMate8,822561529623093249
ColeThereum,994599742389792768
Gfunkera86,164164843
SuperRareJohn,314777746
fraxfinance,1123761442824519682
john_c_palmer,2547330050
kucoincom,910110294625492992
Anonymoux2311,178036598
Awawat_Trades,1281133175658254336
saturnial,47701302
aubreystrobel,38107864
lphaCentauriKid,3284423738
ParisHilton,24929621
chaserchapman,1231590550429675520
IvanOnTech,390627208
ZAGABOND,1423031747432783872
0x_Osprey,805058416838410240
NathanCRoth,92670272
0xLawliette,1509030724103409665
SmokeyTheBera,1472789316292296707
dave_krugman,171582211
NourHaridy,247268566
LilMoonLambo,2593497397
alpha_pls,1450882486372913152
JohnKnopfPhotos,608469433
RAC,7976822
trader1sz,2837666919
PatrickAlphaC,1176313487984930816
DylanLeClair_,1649128015
TO,6635012
cole0x,948759799352578049
coffeebreak_YT,915613265748795394
simondlr,17881672
brycent_,2697947171
peckshield,950915985422221312
batsoupyum,1371574239115972610
9gagceo,1493226085815025664
NFTbark,1385956210902454272
PRguitarman,16432034
0xBender,1394891860615651329
CapetainTrippy,1396535452107218945
vec0zy,345758163
newmichwill,2173313856
seedclubhq,1298469241767649280
ACthecollector,276106955
YanLiberman,1034965526152441856
libevm,1463013252783165449
TheSmarmyBum,16689451
bigmagicdao,860054898599055360
La__Cuen,416161639
WillPapper,565865827
wintermute_t,1274667314147921920
0xAllen_,175436369
Hackatao,16375719
HTX_Global,914029581610377217
gavinandresen,143053926
flipsidecrypto,925712018937712640
piovincenzo_,1335776011351416833
amber_vittoria,180142213
petejkim,6174752
rivatez,586559221
poopie,947611209095716865
THORChain,1012021170244161536
Darkfarms1,1362045599638503427
_RichardTeng,1395261244769112065
jacksondahl,15746580
boldleonidas,1432635656161746947
SalsaTekila,1566114613
Greekdx,2941156600
xBenJamminx,468825226
mevcollector,1423799076529770509
benitopagotto,84105644
borgetsebastien,6718432
HopProtocol,1352341846698020865
SuperRareRoses,1087879607838298112
MPtherealmvp,969283042689863681
notscottmoore,3181970364
reganbozman,244171819
1confirmation,875103478946775040
euler_mab,1301155586793443329
pierskicks,85709588
VinnieHager,271184018
k06a,20413564
kevwuzy,866905964997296128
im_manderson,2415936756
tztokchad,830881218304557056
josiebellini,951922989720854528
SpottieWiFi,57708338
0xMikeThree,961851963708096513
arjunbhuptani,850930803706019840
willwarren,702957747227095040
0xjaypeg,1455759696967651333
sandraaleow,1341662614313525248
passytee,370562585
leap_xyz,1420433812253708300
YieldGuild,1318927549091622913
HHorsley,22468357
AlchemyPlatform,953748782394499072
loldefi,1260235836274151425
jamie247,7032982
Galxe,1375235209495388161
CryptoFinally,1042176455088726016
ajv,792537
0xminion,159227459
yugacohler,358613542
winnyeth,1318918091116523521
Brentsketit,943945736277843968
layer3xyz,1393335143188762624
Nifty_Island,1370259329056657408
0xSami_,1252036945192136710
NFTX_,1305761409364447232
Stacks,3285797414
crypto_condom,1424441728770220037
brtmoments,1373776987525763077
ChrisLyons,39592581
PaikCapital,1220850904351399936
PopcornKirby,1161802324395741184
bernardo_cafe,1371265373836808202
blocmatesdotcom,1425645020262977540
trevorjonesart,150713367
punk3178,997669697268039682
amandacassatt,385758190
jarroddicker,256053691
bkiepuszewski,95420970
cryptovoxels,981706124582727680
superphiz,1127548018297901057
PancakeSwap,1305349277422477313
_khanhamzah,2611100725
WhalePanda,2799211554
l2beat,1413088055162978306
pedrouid,823546213
TimpersHD,3243965897
kobigurk,16671909
10KTFshop,1436009490134945794
0xMarcB,764131901258944512
smartestmoney_,1641995815983140865
AnoNakamigo,1429611752883466240
MarkBeylin,137126152
cryptunez,752747080066723840
MarkYusko,254280603
skominers,299075997
Mable_Jiang,2187170989
Sonnenshein,19773268
ArtOnInternet,1228826315496681474
SolanaLegend,1422676808911269893
indexcoop,1312497976883904512
RebeccaRettig1,1109626712982282241
ryanberckmans,546460454
DappRadar,962293079012241408
MakersPlace,986707612157657088
ColeGotTweets,1071200045570101248
aevoxyz,1573233233122103296
andrewjiang,20314954
Drakulaapp,1336204211290132480
lay2000lbs,14111891
0xMantle,1592468786489212928
WarcMeinstein,457204731
lmrankhan,57584739
panekkkk,760853748
RaydiumProtocol,1358454920299433985
Filecoin,2653394250
JRNYcrypto,952087880918228992
TraderJoe_xyz,1380341547154083844
OnChainWizard,1265838566531379200
worthalter,14739890
dalegre,28767767
coinmamba,36691434
alz_zyd_,1661136128
veradittakit,60860700
DefiSquared,1549262281283964929
BasedBeffJezos,1556550048862928898
smc90,14161568
_jeffnicholas_,21987210
bonafidehan,5413402
0xWave,1364111176221687810
rektdiomedes,1470955425084235780
TheRealKartik,58034141
luigidemeo,131207665
sgsand1,1014942010191568896
0xBriann,288597325
AuroryProject,1383146606237745154
_trente_,264551931
Helloimmorgan,128463721
TheeHustleHouse,925157550617632768
redbeardnft,1357815347991183366
dotta,906237309053480961
cubantobacco,384144651
html_tina,175804669
defi_mochi,1575414573019979776
HollanderAdam,438428419
Polymarket,1261335549215989760
patrickxrivera,63534037
defidude,396588822
alancarroII,934796999068651521
mikadontlouz,4830383913
axelarnetwork,1321982248401457154
lior_eth,951232673296601088
injective,1062118922147659776
Grimezsz,276540738
ChrisJourdan,46935545
Sicarious_,2305628744
bigdsenpai,1168574919204048902
zosegal,145891989
illaDaProducer,26921164
ayyyeandy,1046811588752285699
0xcarnation,1112610520732000256
ape6743,1389312780113793032
TheMiamiApe,165702056
achalvs,181902945
Punk_2070,1435690910008942592
camiinthisthang,750750349
danielgothits,141784177
Dario_Desiena,2789708203
0xbilly,2581302289
tonyherrera,5032021
Irenezhao_,1366964220768776192
SomBonkmonFraud,1286548095027703808
0xangelfish,1280000427543519232
maggielove_,2770252795
sershokunin,1437463799347531782
StefanDGeorge,3367874039
parisrouz,244721230
ksicrypto,1373240119189241857
Bybit_Official,999947328621395968
CoinbaseWallet,790627436832579584
cindyleowtt,820887797221322752
mayazi,5686612
Excellion,14654494
killeracid,291794336
blockchainjames,863900163009421312
JackLipstone,3231887778
0xedenau,1074445812250365962
DesLucrece,3809335936
RiscZero,1485768979935219712
MinisterOfNFTs,1506607724490022916
joepease,1378081767475736578
chrismaddern,14077987
MIM_Spell,1389649651540836354
ConvexFinance,1368226092050345985
EasyEatsBodega,1423097842034528257
JustinMezzell,16026475
Zaptio,127105153
audius,1019723274693926912
AshAEgan,293770102
Barthazian,218400079
0xRainandCoffee,1308978609529466887
TheCryptoLark,30325257
insider0x,809328107261988865
Nate_Rivers,993980083042955264
wsavas,28608880
inspectxyz,1475340532805029891
ConejoCapital,908340386749284353
zeroedgeRK,873622551800549376
IamSuperMassive,180719473
3orovik,1373786106118963200
erikaleetv,29014224
matchaxyz,1236028763931947008
mhdempsey,159367166
WPeaster,2909565271
pierre_crypt0,590134700
crypto_linn,1139174563802226688
exlawyernft,1440114090198720514
DrewAustin,26035132
RikOostenbroek,40215780
notnotstorm,1427859040671911939
moo9000,50703014
TrustWallet,911011433147654144
Stepnofficial,1439068275040653313
NFTfi,1227725542516023296
crypto_noodles,1310452475640545281
straybits,1370263245026512900
davidesilverman,1967549388
DennisonBertram,100568224
AshleyDCan,2872584449
Defi_Maestro,1274013158974255104
pravijn,1409949421110919168
GuyNorcal,1363882711161532420
blockgraze,1223801725674565632
33NFT,1373646197882228743
ROBNESSOFFICIAL,241619504
bennybitcoins,919284850602991616
FLC_FlooringLab,2616994416
Celo,1009135067153616896
CC2Ventures,1434618690046242816
sartoshi_rip,1601639570759712771
0x113d,1371192167063027719
gelatonetwork,1182591601593454592
DangerWillRobin,24737459
emilianobonassi,15253843
DeFiDave22,243415763
santisiri,9321342
0xTjo,2740288019
finematics,973331729812422657
LordTylerWard,42264438
BitGod21,1638724648576622593
Lakoz_,1377222038826455043
valueandtime,1293237781628702726
tracheopteryx,1291403070807711752
austinvirts,398148139
0xPrismatic,1299523632868110338
jackzampolin,82412279
derek_hsue,876107531411750913
Ed_Balloon,224039151
Fitchinverse,1397257454149414920
alt_layer,1498914460332740611
nateliason,19032289
miyuki__eto,1369810936257601542
izebel_eth,815322092627333121
roshunpatel,896413551853801472
daniel100eth,1316779015777198088
yanivgraph,169249503
PhABCD,718613882
shavonnewong_,45360564
camolNFT,1387820020403740674
nf_suzanne,1446197740359278592
chiefingza,1518463429387894790
nftpho,1288284721047191552
paraswap,1119329153814355973
pablorfraile,2888791861
ramahluwalia,16861509
beautyandpunk,1355846977137881090
TheDeFinvestor,1395365515779055616
Cryptanzee,4137926120
web3brett,1061763214873161728
phantom_scribbs,1050106712961769472
jakejfried,1397576363205439489
EB7,291943645
chatwithcharles,898506662943883268
_jamiis,47297850
ZhuoxunYin,345271859
sarah_script,964227748796485633
camillionaire_m,16947213
AnettRolikova,2338458907
HelloShreyas,1379415847
puntium,68617852
BinanceLabs,960036444885565442
AltcoinDailyio,958118843636854784
0xTechno,15449328
AlejNavia,156337587
artsch00lreject,1354947293921701892
not_katarina,1388608814073585665
thirdweb,1382854043433783296
koreanjewcrypto,873190778910253056
zkBri,36497585
Trezor,1431204614
Rager,2409661538
Rafi_0x,899962415135297538
joshua_j_lim,560591804
purphat,85688625
Legend,126695822
NFT1nsight,1401944520305090562
KieranWarwick,1331171436778512387
therealchaseeb,4889875948
DTAPCAP,1001490017917784064
DaBunnyOFFICIAL,49522413
nascentxyz,1315743815316119552
goku_nft,1392838186280357888
ix_shells,1319045684977373184
0xRyze,1063067256991625217
DrSoldmanGachs,1433683439023058950
otteroooo,1499023927766626309
0x_Beans,1266652889197371393
EFDevconnect,1455209024996139024
orangie,2758205289
vfat0,1285150132644859904
Arcade_xyz,1324539794794278912
BAYC5511,1392111406967820289
sid_coelho,519209521
cryptofishx,1370080218153680905
provenauthority,1051212501910777857
cryptoadzNFT,1424917001873633299
adultarts,1317225065411346432
wallet_guard,1484393423981449218
XAI_GAMES,1351271303823585282
TAYL0RWTF,1268622112543170561
Bonecondor,709822647652196353
FFVV1211,1379181238502580224
Superfluid_HQ,1282989138682228737
NaveenSpark,16395068
katiewav,920463451700445184
odin_free,244719888
GotrillaGorilla,922049207304966144
LoganJastremski,352777551
thegrifft,263162731
lBattleRhino,953032269433745408
charl3svii,316064087
Dynamo_Patrick,1377775070156840960
GabrielJWeis,146223193
adeets_22,815723820468281345
ALIENQUEENNFT,1367172435519365121
abetrade,1073915070961328128
ben_chain,901163022789619713
hotpot_dao,972074558630060032
NFTsAreNice,1173744255099166725
EclecticMethod,20882981
AlokVasudev,149029214
kermankohli,143624329
sayinshallah,1350330558241529858
coryvanlew,257754471
therollupco,1172866088222244866
Bfaviero,27169884
jalil_eth,146433225
akasteveyyy,1400532711941369856
economist,141685893
shillrxyz,1407720109465026563
mbsjq,20323699
emilyxxie,139952263
SchorLukas,1089885302750150656
ralexstokes,348250505
lifiprotocol,1400345386531921922
trading_vapor,939041600524771328
_PPMan_,1381349428003532808
tradinglord,841016244270706688
phtevenstrong,330533467
0xinc,1331653961158434817
KentoInami,1270664634735812608
orca_so,1308560600532803584
sui414,767119245851459584
futurealisha,77152055
iamlauwolff,345897081
hashflow,1126536796760891393
PuffYachty,1379093259776110595
bonk_inu,1553567565577854976
0xrooter,1389639875817742344
misanharriman,16730495
GratefulApe_eth,820313791
CryptoWizardd,972970759416111104
punksOTC,1428796267191095296
zerobeta,14935367
CoinGurruu,1032379192388857861
rhinofi,872454019402346496
sterlingcrispin,65498425
13yearoldvc,1361623863629516808
DancingEddie_,2428127946
MaxieRyan,3182277606
leptokurtic_,1589990734601625601
carsonturner,239689406
VickijEth,573025748
Legendary_NFT,574598857
trading_axe,1398319504975970310
JihanWu,3022775424
backseats_eth,1382099558956740610
0xZergs,124375850
ThisIsNuse,27583645
halecar2,198951848
MoemateAI,1160709889355931648
NFTupdate,1373825712235352064
NudeYogaGirl,4624869681
kobrakao,50802214
toomuchlag,2367459205
odysseas_eth,979462167559892993
phon_ro,1346175963298717698
UnlocksCalendar,628379138
dan_sickles,223734691
MetisL2,1290738140219572225
NathanWorsley_,1093897155520221184
calilyliu,28681790
JustinBarlow,866517108905193478
baalazamon,43670928
Feld4014,2234815058
Brad_Laurie,2156102767
Hanrgb,766397175630794752
vohvohh,4900102269
whatdotcd,15858184
0mllwntrmt3,1222368733227880448
CurveCap,1326211445978144768
brxckinridge,892097229934125057
Kevin_Kelly_II,893899077989138433
0xLawl,415952161
ionet,998897550827642880
tokenproof,1481677186981634054
mattytay,2943424636
byswickie,1376655684872200192
DarrenSRS,394138197
jeffgdavis,10434142
richardcraib,43158225
HYTOPIAgg,1440379700006719491
CSURAM88,874969926
ZetaMarkets,1391254762499153922
nickgrossman,14375609
Collab_Land_,1264749585152565249
DavidFeinsteinn,288373294
VanessaGrellet_,3166953201
ricgalbraith,1085141
Tristan0x,923155789094699008
HerroCrypto,949016786506100736
NFTherder,1434811797807247360
RNR_0,2199605117
lorepunkdoteth,887156762
sinahab,1141594772
hexonaut,330164723
knownasdollar,1425730867796664324
andrewsaunders,20392488
lifeofc,21051129
centrifuge,985863970480275456
KingBlackBored,967515491697856513
seanbonner,765
kelxyz_,1171070902349520902
ChartFuMonkey,1056015925667942400
stoicsavage,2922770266
aliciakatz,22202141
ValidatorEth,29965756
akashnet_,922670090834780162
jelenaaa____,898269223138582528
wjvill,2453932850
iancr,22113
pixelpete,1359273676382822403
AstariaXYZ,1487185332554682371
PelionCap,985457400596652032
stevejang,13911852
sherlock_hodles,953465278561734656
redlioneye,758683934943277061
nvs,559716211
hotlneblng_,1252287676897730561
huuep,745933
WebbEmotional,537475047
lakshmansankar,98980081
0xLeoInRio,1450805517186519044
0x_tracy,802320550588715008
DavidNage,27868000
comfycapital_,1425899549290373120
sandyzkp,869865541
BoredClint,42715005
kris,84850888
sighduck,1376670936917811207
rauljordaneth,268435708
AustinBarack,830960273808826368
SuperteamDAO,1250424920372174853
GinoTheGhost,125834844
mfigge,16056771
danhwang88,331819692
yezhang1998,1067307053251620864
wassiecapital,1397450323963252739
AltcoinSherpa,1068237257977544704
rfdzi,96500143
paperdstudio,240327537
bonfida,1280715218947989506
IncomeSharks,4441279246
Pool2Paulie,1367172848255655937
the_x2y2,1478187602465665024
comfydevil,1262693401
0x_emperor,1353544079599140864
niftyportal,1460263216416792577
tervoooo,1336191614356742144
analyticalali,64021497
DigitalAssets,976884195632001027
token2049,933955400986009600
TheRealGVG,1252327401591357448
GBMedici,1463372630745141251
loi_luu,2337760488
FUTURE_FUND_,1126067837569617921
shayne_coplan,3474685637
0xcryptocasual,1248436067226865664
toptickcrypto,919398266826981376
0xrwu,704580467341856769
defianceworks,1104012469784195072
austin_hurwitz,306521093
LukeYoungblood,86364019
niftytime,3092640612
BoredApeGazette,1397633381920387074
DepecheNode_,1370447064878878721
uriklarman,2283305268
Tytaninc,1463217036
Dentoshi,1019932961632866305
TokenBrice,2539578409
reneil1337,701135490196574210
mikojava,10716072
DeribitExchange,3082532355
0x7d54,1404978881388556291
GarlamWON,832429980508364800
fede_intern,1634677972979310594
_ilmoi,1159375411438133249
todayodious,1287057962155094018
devinawalsh,630749763
CredibleCrypto,944746889194364928
evantan,67336197
Hyperlane_xyz,1489737129546551296
LaurenceFuller,231772106
tallyxyz,1313499304926023684
belikewater893,885722868
0xfar,817486833361764353
nix_eth,1431715882070417421
RiceFarmerNFT,1398350690918060039
vibhu,14393567
Arinabbart,1316752993950281728
pixelord,98990456
DrNickA,194499127
ppmctweets,1310446297812480000
iyk_app,1414345972126294020
Noahbolanowski,161772601
franalations23,35673821
smykjain,2500902492
punk9527,1414246063809064960
alexgedevani,868895461
jvb_xyz,1458470288065236998
Ren_gmi,1598884914
BigDickBull69,1550232757011468289
wronguser000,1240392170026270725
apewoodx,1416589411626663936
0xENAS,1663502213870915584
totdgbtagb,950164394813648896
ParinHeidari,2472586358
TylerDurden,1469851247133945856
alexzhang__,159536668
Cosmo_boredape,1399531535800352770
paddi_hansen,1222139996951457794
danreecer_,968322505332043776
aventurine_eth,792673254
Rahim_mahtab,183362434
pleyuh,796482484355657728
metastreetxyz,1431653023256911876
nullinger,18161196
mevalphaleak,1387504919469506567
shacheng,6578852
levychain,2351123413
BitMEX,2439495535
dutchtide,1083373178557292544
LucasNuzzi,100416493
squiggleDAO,1365030400574300166
AlexSkidanov,1034268067331694593
pixels_online,1457538087198728200
dennis_qian,550381802
delucinator,1408762516969201671
randizuckerberg,14130784
mskvsk,1043168156
gubsheep,1060338957869858816
rahilla,15393162
SeraStargirl,1407070860121296960
0xkaito,2428435212
BenDiFrancesco,2193335140
mondoggg,1421627378585976832
enjin,20356963
kGolid,77501115
testinprodcap,1350946550797787137
0xdef1,1353758736968544257
GammaStrategies,1365737566373371906
nftperp,1506600408193638405
JimenaBuenaVida,1365499421216157698
whizwang,2524105392
basileus_eth,1210255871021731840
depression2019,811266366724567040
akshaybd,1860855170
EffortCapital,2543419093
Orbiter_Finance,2313584726
AnataNFT,1490995360059191301
Nogoodtwts,4805642293
ThogardPvP,1153589112651177985
rocketgirlNFT,1391776397245485060
BitBoyJay,608799400
gman_eth,23186203
lvcidia,1417602185731342338
Cryptocito,931179333607215104
pacmoon_,1749622182672527360
aaronpenne,968738086174814213
resdegen,1347335187823292416
llamaonthebrink,1276213805580681219
gaborgurbacs,2809989583
cousincrypt0,1351968481369968643
Kingofmidtown1,1112692397631332358
maxkeiser,20374262
sirsuhayb,1200864288270962688
conduitxyz,1594083523253612544
AcrossProtocol,1438782829287116802
theashelina,1175352019554451456
_jefflau,229573270
Cryptilt,161094658
jholguin,45086612
ajwarner90,259092895
BChillman,242818718
kek256,1347396317929066498
otherworld_xx,758846516287025154
Alex_Danco,975210510
knveth,1466010689726783491
OG_crookedwest,25715858
MEonBTC,1636717234054656000
smyyguy,424304399
0xkinnif,3188701820
brianjcho,19317055
6thManVentures,1182327328061497344
KAndrewHuang,182500161
rootslashbin,1141510405719650304
TokenTax,931521284030238720
ForbesWeb3,1630186448002461699
sofiagarcia_io,355040812
marginxsafety,372650546
Substreight,1146490211557203968
dApp_boi,2522148259
benskaarphoto,1106388599510102016
agreenberg,7340812
DeFi_Cheetah,1501968038991925249
0xkyle__,4110654312
lepuppeteerfou,1572866911049850880
idexio,885947368159498240
BCheque1,1395727427935027201
cryptoundeads,1129280042893111296
adampatel23,3288802673
notEezzy,992590209752629249
zaingaziani,934530810962616320
MonkeDAO,1430181533198036996
sommfinance,1347266698236227584
jmt_nft,1388975663294685186
pentcle,851523151129333765
JSCCapital,880117258332381184
DegenApeAcademy,1408282519095582722
davidzhorvath,602324925
BalouBAYC,1292805923090636800
avant_arte,2932324053
sibeleth,2371575838
AaronvanW,1944727015
iArtSometimes,2148577236
jamesjho_,1076484000720609280
cryptothegame_,1496982313858699267
0xren_cf,1282470671017226241
carlosmarcialt,729816362
xmtp_,1382634722719858690
Flowslikeosmo,1373788838250876928
graildoteth,1499879157672648708
sina_eth_,64560112
XverseApp,1349532724344840193
